Datum melding,Locatie aanval,Provincie,Prooidier,Dood,Gewond,Vermist,Geeuthanaseerd,Totaal aantal dode slachtoffers,Diersoort,Individu,Voldoet aan adviesnorm,Eventuele gebreken, Bedrag uitbetaling 
15-12-21,Ossendrecht,Noord-Brabant,Scha(a)p(en),3,0,0,0,3,wolf,onbekend,Nee,,€ 746.77
15-12-21,Lierop,Noord-Brabant,Scha(a)p(en),1,0,0,0,1,vermoedelijk wolf,onbekend,Nee,,€ 266.76
14-12-21,Ossendrecht,Noord-Brabant,Scha(a)p(en),2,10,,,2,wolf,onbekend,Nee,,€ 510.17
13-12-21,Wouwse Plantage,Noord-Brabant,Scha(a)p(en),4,3,0,0,4,wolf,GW2402m,Nee,,€ 636.97
7-12-21,Vledder,Drenthe,Scha(a)p(en),1,1,,1,2,wolf,GW2090f,Nee,,€ 973.59
6-12-21,Huijbergen,Noord-Brabant,Scha(a)p(en),4,1,0,5,9,wolf,GW2402m,Nee,,"€ 2,273.66"
2-12-21,Someren,Noord-Brabant,Scha(a)p(en),1,0,0,0,1,vermoedelijk wolf,onbekend,Nee,,€ 132.39
1-12-21,Lierop,Noord-Brabant,Scha(a)p(en),1,0,0,0,1,wolf,onbekend,Nee,,€ 368.77
27-11-21,Diever,Drenthe,Scha(a)p(en),1,4,0,1,2,wolf,GW2090f,Nee,,€ 905.94
26-11-21,Nieuw-Vossemeer,Noord-Brabant,Scha(a)p(en),3,11,0,1,4,vermoedelijk wolf,onbekend,Nee,,"€ 1,721.29"
26-11-21,Nieuw-Vossemeer,Noord-Brabant,Scha(a)p(en),1,1,0,1,2,wolf,onbekend,Nee,,€ 570.17
25-11-21,Hemmen,Gelderland,Scha(a)p(en),2,1,0,1,3,vermoedelijk wolf,onbekend,Nee,,€ 883.01
24-11-21,Nieuw-Vossemeer,Noord-Brabant,Scha(a)p(en),6,2,0,1,7,wolf,GW2402m,Nee,,"€ 1,406.76"
24-11-21,Nieuw-Vossemeer,Noord-Brabant,Scha(a)p(en),3,6,0,2,5,wolf,GW2402m,Nee,,"€ 1,039.96"
22-11-21,Fijnaart,Noord-Brabant,Scha(a)p(en),5,0,0,1,6,wolf,GW2402m,Nee,,€ 943.77
20-11-21,Doldersum,Drenthe,Scha(a)p(en),1,0,0,0,1,wolf,onbekend,Nee,,€ 386.77
19-11-21,Hooge Zwaluwe,Noord-Brabant,Scha(a)p(en),6,8,0,1,7,vermoedelijk wolf,onbekend,Nee,,"€ 1,760.24"
19-11-21,Doldersum,Drenthe,Scha(a)p(en),1,2,0,0,1,wolf,GW2090f,Nee,,€ 386.77
18-11-21,Hooge Zwaluwe,Noord-Brabant,Scha(a)p(en),2,1,0,1,3,vermoedelijk wolf,onbekend,Nee,,€ 926.16
17-11-21,Wapserveen,Drenthe,Scha(a)p(en),3,0,0,2,5,wolf,onbekend,Nee,,"€ 1,994.97"
17-11-21,s-Hertogenbosch,Noord-Brabant,Scha(a)p(en),10,14,0,11,21,wolf,GW2402m,Nee,,"€ 2,844.44"
17-11-21,Wapse,Drenthe,Scha(a)p(en),2,0,0,1,3,wolf,onbekend,Nee,,"€ 1,236.22"
16-11-21,Wapse,Drenthe,Scha(a)p(en),8,2,0,0,8,wolf,GW2090f,Nee,,"€ 3,088.05"
15-11-21,Lierop,Noord-Brabant,Scha(a)p(en),1,0,0,0,1,wolf,GW1625m,Nee,,€ 201.77
12-11-21,Ooij,Gelderland,Scha(a)p(en),1,0,0,0,1,wolf,GW2402m,Nee,,€ 406.12
11-11-21,Dieverbrug,Drenthe,Scha(a)p(en),1,5,0,7,8,wolf,onbekend,Nee,,"€ 3,128.66"
11-11-21,Ooij,Gelderland,Scha(a)p(en),2,0,0,1,3,wolf,GW2402m,Nee,,€ 783.57
8-11-21,Someren,Noord-Brabant,Scha(a)p(en),1,0,0,1,2,wolf,GW1625m,Nee,,€ 318.46
8-11-21,Geeuwenbrug,Drenthe,Kalf,1,0,0,0,1,wolf,GW2397m,Nee,,"€ 1,229.41"
7-11-21,Lierop,Noord-Brabant,Scha(a)p(en),1,0,0,0,1,wolf,GW1625m,Nee,,€ 207.39
7-11-21,Wapse,Drenthe,Scha(a)p(en),2,0,0,2,4,wolf,GW2090f,Nee,,"€ 1,671.58"
5-11-21,Wapse,Drenthe,Scha(a)p(en),4,2,1,2,6,wolf,onbekend,Nee,,"€ 2,738.37"
2-11-21,Dwingeloo,Drenthe,Scha(a)p(en),5,0,0,0,5,wolf,GW2397m,Nee,,"€ 1,415.37"
29-10-21,Dwingeloo,Drenthe,Scha(a)p(en),1,0,0,0,1,wolf,GW2397m,Nee,,€ 386.77
29-10-21,Dwingeloo,Drenthe,Scha(a)p(en),3,0,0,0,3,wolf,onbekend,Nee,,€ 933.57
29-10-21,Dwingeloo,Drenthe,Scha(a)p(en),1,0,0,0,1,wolf,GW2397m,Nee,,€ 442.13
24-10-21,Hoogersmilde,Drenthe,Scha(a)p(en),2,0,0,1,3,wolf,GW2397m,Nee,,€ 923.30
24-10-21,Soerendonk,Noord-Brabant,Scha(a)p(en),1,0,0,1,2,wolf,GW1625m,Nee,,€ 365.30
21-10-21,Leende,Noord-Brabant,Kalf,1,0,2,0,1,vermoedelijk wolf,onbekend,Nee,,€ 754.41
21-10-21,Ruinerwold,Drenthe,Scha(a)p(en),3,1,0,0,3,wolf,GW2090f,Nee,,€ 884.20
20-10-21,Wapse,Drenthe,Scha(a)p(en),4,3,1,0,4,wolf,onbekend,Nee,,"€ 1,744.29"
14-10-21,Oudehorne,Fryslân,Scha(a)p(en),1,0,0,0,1,wolf,GW2397m,Nee,,€ 126.77
10-10-21,Goënga,Fryslân,Scha(a)p(en),1,0,0,0,1,wolf,GW2397m,Nee,,€ 176.77
8-10-21,Ter Idzard,Fryslân,"Scha(a)p(en), Geit(en)",2,0,0,1,3,wolf,GW2397m,Nee,,€ 943.67
7-10-21,Oldeholtpade,Fryslân,Scha(a)p(en),1,0,0,0,1,wolf,GW2397m,Nee,,€ 276.77
7-10-21,Elspeet,Gelderland,Scha(a)p(en),1,0,0,0,1,wolf,GW893m,Nee,,€ 146.77
6-10-21,Meppel,Drenthe,Scha(a)p(en),2,1,0,,2,wolf,GW2397m,Nee,,€ 530.17
4-10-21,Staphorst,Overijssel,Scha(a)p(en),1,0,0,0,1,wolf,GW2397m,Nee,,€ 146.77
3-10-21,Rouveen,Overijssel,Scha(a)p(en),2,1,0,0,2,wolf,GW2397m,Nee,,€ 255.17
2-10-21,Heino,Overijssel,Scha(a)p(en),0,0,0,1,1,wolf,GW2397m,Nee,,€ 416.73
2-10-21,Heino,Overijssel,Scha(a)p(en),1,0,0,0,1,wolf,GW2397m,Nee,,€ 266.77
30-09-21,Wijhe,Overijssel,Scha(a)p(en),2,1,0,0,2,wolf,GW2397m,Nee,,"€ 1,020.81"
30-09-21,Otterlo,Gelderland,Scha(a)p(en),1,2,0,0,1,wolf,GW1490m,Nee,,€ 242.22
22-09-21,Klazienaveen,Drenthe,"Scha(a)p(en), Geit(en)",3,13,3,3,6,wolf,GW2397m,Nee,,"€ 1,968.95"
9-09-21,Elspeet-Vierhouten,Gelderland,Scha(a)p(en),1,0,0,0,1,wolf,onbekend,Nee,,€ 306.97
6-09-21,Oude Willem,Drenthe,Scha(a)p(en),3,0,0,1,4,wolf,GW2090f,"Ja, maar",Raster was over gehele lengte geheel vernield. Waarschijnlijk waren dieren in paniek uitgebroken.,€ 808.57
6-09-21,Griendtsveen,Limburg,Scha(a)p(en),1,0,0,0,1,wolf,onbekend,Nee,,€ 212.39
11-08-21,Otterlo,Gelderland,Scha(a)p(en),1,1,0,0,1,wolf,GW1490m,Nee,,€ 276.76
9-08-21,Otterlo,Gelderland,Moeflon(s),1,0,0,,1,wolf,onbekend,Nee,,
30-07-21,Someren,Noord-Brabant,Kalf,1,0,0,0,1,wolf,onbekend,Nee,,€ 907.39
29-07-21,Doorwerth,Gelderland,Kalf,1,0,0,,1,wolf,onbekend,Nee,,"€ 1,062.14"
28-07-21,Heeze,Noord-Brabant,Scha(a)p(en),2,0,0,,2,wolf,onbekend,Nee,,€ 306.51
27-07-21,Heeze,Noord-Brabant,Scha(a)p(en),1,3,0,,1,wolf,GW1625m,Nee,,€ 386.51
12-06-21,Sterksel,Noord-Brabant,Scha(a)p(en),1,0,0,,1,wolf,GW1625m,Nee,,€ 232.39
10-06-21,Sterksel,Noord-Brabant,Scha(a)p(en),1,1,0,,1,wolf,GW1625m,Nee,,€ 658.97
9-06-21,Halsteren,Noord-Brabant,Scha(a)p(en),1,0,0,,1,vermoedelijk wolf,onbekend,Nee,,€ 182.39
27-05-21,Appelscha,Fryslân,Scha(a)p(en),1,0,0,,1,wolf,GW2362m,Nee,,€ 150.00
19-05-21,Sterksel,Noord-Brabant,Scha(a)p(en),1,0,1,,1,wolf,GW1625m,Nee,,€ 482.39
16-05-21,Fochteloo,Fryslân,Scha(a)p(en),2,1,0,,2,wolf,GW2362m,Nee,,€ 781.64
15-05-21,Peize,Drenthe,Scha(a)p(en),1,0,0,,1,wolf,GW2362m,Nee,,€ 251.77
13-05-21,Sterksel,Noord-Brabant,Scha(a)p(en),1,0,0,,1,wolf,GW1625m,Nee,,€ 232.39
12-05-21,Sterksel,Noord-Brabant,Scha(a)p(en),1,0,0,,1,wolf,onbekend,Nee,,€ 232.39
12-05-21,Jubbega,Fryslân,Scha(a)p(en),2,0,0,,2,wolf,GW2362m,Nee,,€ 280.17
12-05-21,Oranjewoud,Fryslân,Scha(a)p(en),1,1,0,,1,vermoedelijk wolf,onbekend,Nee,,€ 251.77
11-05-21,Katlijk,Fryslân,Scha(a)p(en),5,0,0,,5,wolf,GW2362m,Nee,,"€ 1,016.10"
10-05-21,Katlijk,Fryslân,Scha(a)p(en),1,4,0,,1,wolf,GW2362m,Nee,,€ 927.44
10-05-21,Heeze,Noord-Brabant,Scha(a)p(en),2,0,0,,2,wolf,GW1625m,Nee,,€ 321.50
6-05-21,Nederweert,Limburg,Scha(a)p(en),4,0,0,,4,wolf,onbekend,Nee,,€ 365.62
29-04-21,Wekerom,Gelderland,Scha(a)p(en),3,0,0,,3,wolf,onbekend,Nee,,€ 578.54
25-04-21,Nederweert,Limburg,Scha(a)p(en),1,0,0,,1,wolf,GW1625m,Nee,,€ 232.39
25-04-21,Dinteloord,Noord-Brabant,Scha(a)p(en),1,0,0,,1,wolf,GW2089m,Nee,,€ 126.77
24-04-21,Wijster,Drenthe,Scha(a)p(en),1,0,0,,1,wolf,GW2090f,Nee,,€ 201.77
22-03-21,Otterlo,Gelderland,Scha(a)p(en),1,0,0,,1,wolf,GW1490m,Nee,,€ 231.54
10-03-21,Heeze,Noord-Brabant,Scha(a)p(en),1,0,0,,1,wolf,GW1625m,Nee,,€ 241.54
28-02-21,Lochem,Gelderland,Scha(a)p(en),1,0,0,,1,wolf,onbekend,Nee,,€ 211.49
23-02-21,Heeze,Noord-Brabant,Scha(a)p(en),1,2,0,,1,wolf,GW1625m,Nee,,€ 206.54
22-02-21,Nederweert,Limburg,Damhert(en),1,0,0,,1,vermoedelijk wolf,onbekend,Nee,,€ 180.00
6-02-21,Nederweert,Limburg,Damhert(en),3,0,0,,3,wolf,GW1625m,Nee,,€ 958.20
29-01-21,Nederweert,Limburg,Scha(a)p(en),2,2,0,,2,vermoedelijk wolf,onbekend,Nee,,€ 519.87
25-01-21,Stramproy,Limburg,Scha(a)p(en),1,0,0,,1,wolf,GW979m,Nee,,€ 211.55
21-01-21,Nederweert,Limburg,Scha(a)p(en),2,0,0,,2,wolf,GW1625m,Nee,,€ 482.88
13-01-21,Sterksel,Noord-Brabant,Scha(a)p(en),2,0,0,,2,wolf,onbekend,Nee,,€ 517.60
10-01-21,Leende,Noord-Brabant,Scha(a)p(en),1,0,0,,1,wolf,GW1625m,Nee,,€ 449.51
17-12-20,Waalre,Noord-Brabant,Scha(a)p(en),1,1,0,,1,wolf,GW1625m,"Ja, maar",Dieren waren uitgebroken,€ 918.21
16-12-20,Heeze,Noord-Brabant,Scha(a)p(en),2,1,0,,2,wolf,GW1625m,Nee,,€ 697.25
11-12-20,Heeze,Noord-Brabant,Scha(a)p(en),1,0,0,,1,wolf,onbekend,Nee,,€ 267.38
8-12-20,Lierop,Noord-Brabant,Scha(a)p(en),2,1,0,,2,wolf,GW1625m,Nee,,€ 394.51
6-12-20,Lierop,Noord-Brabant,Scha(a)p(en),1,0,0,,1,wolf,GW1625m,Nee,,€ 231.54
2-12-20,Emst,Gelderland,Scha(a)p(en),0,1,0,,0,vermoedelijk wolf,onbekend,Nee,,€ 61.84
1-12-20,Vaassen,Gelderland,Scha(a)p(en),1,0,0,,1,wolf,GW1490m,Nee,,€ 266.07
30-11-20,Almelo,Overijssel,Scha(a)p(en),2,1,0,,2,vermoedelijk wolf,onbekend,Nee,,€ 389.51
30-11-20,Lierop,Noord-Brabant,Scha(a)p(en),2,1,0,,2,wolf,GW1625m,Nee,,€ 534.16
29-11-20,Empel,Noord-Brabant,Scha(a)p(en),2,1,0,,2,wolf,GW1920m,Nee,,€ 480.00
29-11-20,Rosmalen,Noord-Brabant,Scha(a)p(en),2,1,0,,2,wolf,GW1920m,Nee,,€ 275.70
28-11-20,Wierden,Overijssel,Scha(a)p(en),1,0,0,,1,wolf,GW1490m,Nee,,€ 686.07
28-11-20,Rosmalen,Noord-Brabant,Scha(a)p(en),5,13,0,,5,wolf,onbekend,Nee,,"€ 2,363.39"
28-11-20,Heeze,Noord-Brabant,Scha(a)p(en),1,1,0,,1,wolf,GW1625m,Nee,,€ 455.70
27-11-20,Herpen,Noord-Brabant,Scha(a)p(en),7,0,0,,7,wolf,GW1920m,Nee,,"€ 1,761.14"
27-11-20,Enter,Overijssel,Scha(a)p(en),1,1,0,,1,wolf,GW1490m,Nee,,€ 510.46
26-11-20,Oss,Noord-Brabant,Scha(a)p(en),4,9,2,,4,wolf,onbekend,Nee,,"€ 1,942.69"
26-11-20,Beuningen,Overijssel,Scha(a)p(en),5,0,0,,5,wolf,GW1490m,Nee,,"€ 3,655.07"
17-11-20,Sterksel,Noord-Brabant,Scha(a)p(en),1,0,0,,1,wolf,GW1625m,Nee,,€ 181.54
14-11-20,Afferden,Limburg,Scha(a)p(en),8,7,0,,8,wolf,GW1920m,Nee,,"€ 1,390.63"
27-10-20,Waalre,Noord-Brabant,Scha(a)p(en),1,0,0,,1,wolf,GW1625m,Nee,,€ 236.07
19-10-20,Someren,Noord-Brabant,Scha(a)p(en),1,0,0,,1,wolf,GW1625m,Nee,,€ 211.54
19-10-20,Someren,Noord-Brabant,Kalf,1,0,0,,1,wolf,GW1625m,Nee,,€ 190.38
17-10-20,Weert,Limburg,Scha(a)p(en),1,0,0,,1,wolf,GW1625m,Nee,,€ 151.54
17-09-20,Lierop,Noord-Brabant,Scha(a)p(en),1,0,0,,1,wolf,GW1625m,Nee,,€ 206.54
14-09-20,Someren,Noord-Brabant,Scha(a)p(en),3,0,0,,3,wolf,GW1625m,Nee,,€ 545.44
1-09-20,Heeze,Noord-Brabant,Scha(a)p(en),1,0,0,,1,wolf,GW1625m,Nee,,€ 202.38
30-08-20,Epe,Gelderland,Scha(a)p(en),11,4,0,,11,wolf,GW998f,Nee,,"€ 2,327.33"
30-08-20,Sterksel,Noord-Brabant,Scha(a)p(en),1,0,0,,1,wolf,GW1625m,Nee,,€ 716.64
26-08-20,Epe,Gelderland,Scha(a)p(en),5,0,0,,5,wolf,onbekend,Nee,,"€ 1,039.83"
25-08-20,Mierlo,Noord-Brabant,Kalf,1,0,0,,1,wolf,GW1625m,Nee,,€ 75.38
15-08-20,Sterksel,Noord-Brabant,Scha(a)p(en),1,0,0,,1,wolf,GW1625m,Nee,,€ 633.43
10-08-20,Heeze,Noord-Brabant,Scha(a)p(en),2,0,0,,2,vermoedelijk wolf,onbekend,"Ja, maar","Op de plaats waar twee netten aan elkaar waren gezet, was alleen de bovenkant van de paaltjes vastgemaakt",€ 632.95
7-08-20,Maarheeze,Noord-Brabant,Scha(a)p(en),0,1,0,,0,wolf,onbekend,Nee,,€ 121.04
3-08-20,Maarheeze,Noord-Brabant,Scha(a)p(en),1,0,0,,1,wolf,GW1625m,Nee,,€ 102.38
1-08-20,Heeze,Noord-Brabant,Scha(a)p(en),2,1,0,,2,wolf,GW1625m,"Ja, maar",Dieren waren uitgebroken,€ 229.51
28-07-20,Maarheeze,Noord-Brabant,Scha(a)p(en),2,0,0,,2,wolf,onbekend,Nee,,€ 200.00
16-07-20,Heeze,Noord-Brabant,Scha(a)p(en),1,0,0,,1,wolf,GW1625m,Ja,,€ 249.16
13-07-20,Heeze,Noord-Brabant,Scha(a)p(en),4,0,0,,4,wolf,onbekend,Nee,,€ 810.71
7-07-20,Oldeberkoop,Fryslân,Scha(a)p(en),8,0,0,,8,wolf,GW1261m,Nee,,"€ 1,250.15"
29-06-20,Grolloo,Drenthe,Scha(a)p(en),4,0,0,,4,wolf,onbekend,Nee,,"€ 1,236.39"
27-06-20,Heeze,Noord-Brabant,Scha(a)p(en),3,0,0,,3,wolf,GW1625m,Nee,,€ 639.87
21-06-20,Maarheeze,Noord-Brabant,Scha(a)p(en),2,0,0,,2,wolf,GW1625m,Nee,,€ 331.54
17-06-20,Elp,Drenthe,Scha(a)p(en),2,0,0,,2,wolf,onbekend,Nee,,€ 279.51
16-06-20,Elp,Drenthe,Scha(a)p(en),4,0,0,,4,wolf,GW1261m,Nee,,€ 636.39
15-06-20,Zwiggelte,Drenthe,Scha(a)p(en),2,0,0,,2,wolf,GW1261m,Nee,,€ 829.51
13-06-20,Heeze,Noord-Brabant,Scha(a)p(en),4,0,0,,4,wolf,GW1625m,Nee,,"€ 1,044.03"
10-06-20,Delfzijl,Groningen,Scha(a)p(en),2,0,0,0,2,wolf,onbekend,Nee,,€ 279.51
10-06-20,Odoorn,Drenthe,Scha(a)p(en),0,3,0,,0,wolf,GW1261m,Nee,,
9-06-20,Heeze,Noord-Brabant,Scha(a)p(en),2,1,0,,2,wolf,GW1625m,Nee,,€ 485.70
2-06-20,Heeze,Noord-Brabant,Scha(a)p(en),2,0,0,,2,wolf,GW1625m,Nee,,€ 385.71
30-05-20,Wijk en Aalburg,Noord-Brabant,Scha(a)p(en),4,3,0,,4,wolf,GW1554m,Nee,,€ 569.03
28-05-20,Herpt,Noord-Brabant,Scha(a)p(en),4,1,0,,4,wolf,GW1554m,Nee,,€ 838.66
26-05-20,Sterksel,Noord-Brabant,Scha(a)p(en),1,0,0,1,2,wolf,GW1625m,Nee,,€ 845.22
23-05-20,Vlijmen,Noord-Brabant,Scha(a)p(en),4,0,,,4,wolf,GW1554m,Nee,,€ 701.54
21-05-20,Haarsteeg,Noord-Brabant,Scha(a)p(en),1,1,,,1,wolf,GW1554m,Nee,,€ 405.56
19-05-20,Bokhoven,Noord-Brabant,Scha(a)p(en),15,0,,,15,wolf,GW1554m,Nee,,"€ 2,337.42"
16-05-20,Hedikhuizen,Noord-Brabant,Scha(a)p(en),24,0,,,24,wolf,onbekend,Nee,,"€ 3,760.76"
15-05-20,Hedikhuizen,Noord-Brabant,Scha(a)p(en),3,1,,,3,wolf,GW1554m,Nee,,€ 464.87
15-05-20,Lierop,Noord-Brabant,Scha(a)p(en),1,5,0,,1,wolf,GW1625m,Nee,,€ 416.61
15-05-20,Hedikhuizen,Noord-Brabant,Scha(a)p(en),8,0,,,8,wolf,onbekend,Nee,,"€ 1,060.68"
13-05-20,Aalst,Gelderland,Scha(a)p(en),1,0,,,1,wolf,onbekend,Nee,,€ 202.38
13-05-20,Aalst,Gelderland,Scha(a)p(en),1,0,,,1,wolf,GW1554m,Nee,,€ 252.38
12-05-20,Grolloo,Drenthe,Scha(a)p(en),1,0,0,,1,wolf,onbekend,Nee,,€ 201.07
2-05-20,Heeze,Noord-Brabant,Scha(a)p(en),1,0,,,1,wolf,GW1625m,Nee,,€ 249.88
1-05-20,Sterksel,Noord-Brabant,Scha(a)p(en),2,0,,,2,wolf,onbekend,Nee,,€ 452.64
30-04-20,Beesd,Gelderland,Scha(a)p(en),1,0,2,4,5,wolf,GW1554m,Nee,,"€ 1,155.29"
29-04-20,Culemborg,Gelderland,Scha(a)p(en),15,0,,,15,wolf,GW1554m,Nee,,"€ 3,209.81"
23-04-20,Nederweert,Limburg,Scha(a)p(en),1,0,,,1,wolf,GW1625m,Nee,,€ 225.00
23-04-20,Nederweert,Limburg,Schotse Hooglander (kalf),1,0,,,1,wolf,GW1625m,Nee,,"€ 1,714.96"
21-04-20,Vorden,Gelderland,Scha(a)p(en),1,0,4,,1,wolf,GW1554m,Nee,,€ 419.88
19-04-20,Heeze,Noord-Brabant,Scha(a)p(en),4,0,,,4,wolf,GW1625m,Nee,,€ 774.88
18-04-20,Ruurlo,Gelderland,Scha(a)p(en),1,0,1,,1,wolf,GW1554m,Nee,,€ 274.88
13-04-20,Sterksel,Noord-Brabant,Scha(a)p(en),1,0,,,1,wolf,GW1625m,Nee,,€ 200.00
2-04-20,Nederweert,Limburg,Scha(a)p(en),1,0,,,1,wolf,GW1625m,Nee,,€ 299.02
28-03-20,Beesd,Gelderland,Scha(a)p(en),2,3,,,2,wolf,GW1608m,Nee,,"€ 1,344.52"
28-03-20,Donkerbroek,Fryslân,Scha(a)p(en),5,0,,,5,wolf,GW1261m,Nee,,€ 274.35
28-03-20,Someren,Noord-Brabant,Scha(a)p(en),6,0,0,,6,wolf,GW1625m,Nee,,"€ 1,074.88"
27-03-20,Culemborg,Gelderland,Scha(a)p(en),5,10,,1,6,wolf,GW1608m,Nee,,"€ 1,237.28"
27-03-20,Veenhuizen,Drenthe,Scha(a)p(en),3,0,,,3,wolf,GW1261m,Nee,,€ 751.36
26-03-20,Norg,Drenthe,Scha(a)p(en),3,0,,,3,wolf,GW1261m,Nee,,"€ 1,063.79"
25-03-20,Randwijk,Gelderland,Geit(en),1,0,,,1,wolf,GW1608m,Nee,,€ 195.00
25-03-20,Erm,Drenthe,Scha(a)p(en),1,0,,,1,vermoedelijk wolf,onbekend,Nee,,€ 204.16
19-03-20,Erm,Drenthe,Scha(a)p(en),4,1,,,4,wolf,GW1261m,Nee,,€ 754.96
2-03-20,Made,Noord-Brabant,Scha(a)p(en),1,0,,,1,wolf,GW1625m,Nee,,€ 313.07
24-02-20,Boekel,Noord-Brabant,Scha(a)p(en),1,0,,,1,wolf,GW1625m,Nee,,€ 322.28
23-02-20,Emst,Gelderland,Scha(a)p(en),5,0,,,5,wolf,onbekend,Nee,,"€ 1,039.70"
11-02-20,Well,Limburg,Scha(a)p(en),3,2,,,3,wolf,GW1625m,Nee,,€ 646.86
6-02-20,Zuidveld,Drenthe,Scha(a)p(en),1,1,,,1,wolf,GW1261m,Nee,,€ 515.88
1-02-20,Ekehaar,Drenthe,Scha(a)p(en),4,0,,,4,wolf,GW1261m,Nee,,"€ 1,651.14"
27-01-20,Grolloo,Drenthe,Scha(a)p(en),3,1,,,3,wolf,GW1261m,Nee,,€ 571.56
24-01-20,Grolloo,Drenthe,Scha(a)p(en),4,3,,,4,wolf,GW1261m,Nee,,€ 754.96
18-01-20,Zwiggelte,Drenthe,Scha(a)p(en),5,0,,,5,wolf,GW1261m,Nee,,"€ 3,248.85"
17-01-20,Zwiggelte,Drenthe,Scha(a)p(en),3,0,,,3,wolf,GW1261m,Nee,,"€ 1,810.80"
13-01-20,Hooghalen,Drenthe,Scha(a)p(en),4,0,,,4,wolf,GW1261m,Nee,,€ 514.96
4-01-20,Hooghalen,Drenthe,Scha(a)p(en),12,0,,,12,wolf,GW1261m,Nee,,"€ 1,496.56"
30-12-19,Zwiggelte,Drenthe,Scha(a)p(en),3,0,,,3,wolf,GW1261m,Nee,,"€ 1,720.79"
28-12-19,Appelscha,Fryslân,Scha(a)p(en),1,1,,,1,wolf,GW1261m,Nee,,€ 206.51
19-12-19,Venhorst,Noord-Brabant,Scha(a)p(en),2,0,,,2,wolf,GW1479f,Nee,,€ 395.84
18-12-19,Boekel,Noord-Brabant,Scha(a)p(en),1,0,,,1,wolf,GW1479f,Nee,,€ 144.16
17-12-19,De Wijk,Drenthe,Scha(a)p(en),1,0,,,1,vermoedelijk wolf,onbekend,Nee,,€ 326.51
15-12-19,Zwiggelte,Drenthe,Scha(a)p(en),3,0,,,3,wolf,GW1261m,Nee,,€ 721.69
11-12-19,Boornbergum (Smallingerland),Fryslân,Scha(a)p(en),4,0,,,4,wolf,GW1261m,Nee,,€ 902.83
5-12-19,Appelscha,Fryslân,Scha(a)p(en),1,0,,,1,wolf,onbekend,Nee,,€ 174.16
3-12-19,Wateren,Drenthe,Scha(a)p(en),2,0,,,2,wolf,GW1261m,Nee,,€ 338.94
2-12-19,Oude Willem,Drenthe,Scha(a)p(en),5,0,,,5,wolf,GW1261m,Nee,,€ 948.56
23-11-19,Onnen,Groningen,Scha(a)p(en),2,0,,,2,wolf,GW1261m,Nee,,€ 617.76
23-11-19,Anderen,Drenthe,Scha(a)p(en),9,7,,,9,wolf,GW1261m,Nee,,"€ 1,960.22"
21-11-19,Eext (landgoed Heidehof),Drenthe,Scha(a)p(en),7,0,,,7,wolf,GW1261m,Nee,,"€ 1,251.66"
21-11-19,Grolloo,Drenthe,Scha(a)p(en),4,1,,,4,wolf,GW1261m,Nee,,€ 784.96
19-11-19,Hooghalen (Geelbroek),Drenthe,Scha(a)p(en),16,5,,,16,wolf,onbekend,Nee,,"€ 7,678.57"
31-10-19,Hoog Soeren,Gelderland,Scha(a)p(en),4,0,,,4,wolf,GW960f,?,,€ 594.00
19-09-19,Epe (Emst),Gelderland,Scha(a)p(en),14,0,,,14,wolf,GW998f,?,,"€ 2,222.00"
2-09-19,Nieuw-Balinge,Drenthe,Scha(a)p(en),1,,,,1,wolf,onbekend,?,,€ 146.00
1-04-19,Elim,Drenthe,Scha(a)p(en),1,,,,1,wolf,onbekend,?,,€ 154.00
29-03-19,Hooghalen,Drenthe,Scha(a)p(en),12,,,,12,wolf,GW849f,?,,"€ 1,933.00"
22-02-19,Lemerveld,Overijssel,Scha(a)p(en),8,,,,8,wolf,GW965f,?,,"€ 1,903.00"
20-02-19,Holten,Overijssel,Scha(a)p(en),4,,,,4,wolf,onbekend,?,,€ 694.00
6-01-19,Heino,Overijssel,Scha(a)p(en),1,,,,1,wolf,GW893m,?,,€ 432.00
5-01-19,Damsholte,Overijssel,Scha(a)p(en),3,,,,3,wolf,GW893m,?,,€ 489.00
5-01-19,Beerzerveld,Overijssel,Scha(a)p(en),11,,,,11,wolf,onbekend,?,,"€ 1,850.00"
2-12-18,Rossum,Overijssel,Scha(a)p(en),1,,,,1,wolf,GW912f,?,,€ 280.00
18-10-18,Oosterhesselen,Drenthe,Scha(a)p(en),6,3,,,6,wolf,GW1401f,?,,"€ 1,069.00"
17-10-18,Schuinesloot,Overijssel,Scha(a)p(en),1,,,,1,wolf,GW1401f,?,,€ 190.00
17-10-18,Slagharen,Overijssel,Scha(a)p(en),1,,,,1,wolf,GW1401f,?,,€ 190.00
14-10-18,Heino,Overijssel,Scha(a)p(en),1,,,,1,wolf,GW1401f,?,,€ 240.00
12-10-18,Den Ham,Overijssel,Scha(a)p(en),2,,,,2,wolf,GW1401f,?,,€ 305.00
10-10-18,Den Ham,Overijssel,Scha(a)p(en),3,,,,3,wolf,GW1401f,?,,€ 515.00
7-10-18,Dalerpeel,Drenthe,Scha(a)p(en),4,,,,4,wolf,GW1401f,?,,€ 880.00
3-10-18,Orvelte,Drenthe,Scha(a)p(en),4,,,,4,wolf,GW1401f,?,,€ 760.00
10-07-18,Buren,Gelderland,Scha(a)p(en),2,,,,2,wolf,GW979m,?,,€ 416.00
5-07-18,Zeewolde,Flevoland,Scha(a)p(en),2,,,,2,wolf,GW979m,?,,€ 445.00
