Datum melding,Locatie aanval,Provincie,Prooidier,Dood,Gewond,Vermist,Geeuthanaseerd,Totaal aantal dode slachtoffers,Diersoort,Individu,Voldoet aan adviesnorm,Eventuele gebreken, Bedrag uitbetaling ,latitude,longitude,year_month
2023-06-27,Elp,Drenthe,Koe(ien),1.0,,,,1,wolf,GW3011f; GW3250m,Nee,,€ 548.68,52.8820781,6.6432482,2023-06
2023-06-24,Elsloo,Fryslân,Scha(a)p(en),2.0,2.0,,,2,wolf,GW3151m,Nee,,€ 965.75,50.9503183,5.7711166,2023-06
2023-06-20,Appelscha,Fryslân,Scha(a)p(en),3.0,2.0,,2.0,5,wolf,GW3152m?,Nee,,"€ 1,728.20",52.9524178,6.3441136,2023-06
2023-06-15,Eldersloo,Drenthe,Kalf,1.0,1.0,,,1,vermoedelijk wolf,onbekend,Nee,,"€ 1,248.68",52.9623386,6.61612809283382,2023-06
2023-06-15,Hulshorst,Gelderland,Scha(a)p(en),1.0,,,,1,vermoedelijk wolf,onbekend,Nee,,€ 199.83,52.3607721,5.7205644,2023-06
2023-06-07,Leende,Noord-Brabant,Scha(a)p(en),2.0,,,,2,wolf,GW1625m,Nee,,€ 181.83,51.3484037,5.5518897,2023-06
2023-06-07,Hoenderloo,Gelderland,Scha(a)p(en),3.0,2.0,,,3,wolf,GW2540f,Ja,,€ 513.66,52.1141703,5.852781487264155,2023-06
2023-06-06,Uffelte,Drenthe,Schotse Hooglander (kalf),2.0,,1.0,,2,vermoedelijk wolf,onbekend,Nee,,€ 484.61,52.7908929,6.2815178,2023-06
2023-06-05,Driebergen-Rijsenburg,Utrecht,Scha(a)p(en),,,,1.0,1,wolf,GW3237m,Nee,,€ 130.03,52.0522872,5.2834752,2023-06
2023-06-04,Driebergen-Rijsenburg,Utrecht,Scha(a)p(en),2.0,,,3.0,5,wolf,GW3237m,Nee,,€ 377.23,52.0522872,5.2834752,2023-06
2023-06-03,Wapserveen,Drenthe,Scha(a)p(en),3.0,7.0,3.0,1.0,4,wolf,GW3152m,"Ja, maar",Voldeed op verschillende plekken niet aan de eisen,"€ 1,603.43",52.8252174,6.2158906,2023-06
2023-05-31,Appelscha,Fryslân,Scha(a)p(en),8.0,3.0,,10.0,18,wolf,GW3151m,Nee,,"€ 4,229.49",52.9524178,6.3441136,2023-05
2023-05-30,Wapserveen,Drenthe,Scha(a)p(en),1.0,,1.0,2.0,3,wolf,GW3152m,Nee,,"€ 1,401.23",52.8252174,6.2158906,2023-05
2023-05-27,Wapserveen,Drenthe,Pony('s),1.0,0.0,0.0,0.0,1,wolf,GW2397m,Nee,,€ 498.63,52.8252174,6.2158906,2023-05
2023-05-24,Someren,Noord-Brabant,Kalf,1.0,,,,1,wolf,onbekend,Nee,,€ 481.42,51.38632235,5.688884477579495,2023-05
2023-05-23,Boijl,Fryslân,Scha(a)p(en),3.0,,,2.0,5,wolf,GW2397m,Nee,,"€ 1,032.76",52.9095907,6.1999729,2023-05
2023-05-22,Ruinen,Drenthe,Scha(a)p(en),1.0,,,,1,wolf,GW3151m?,Nee,,€ 250.73,52.7878608,6.380415464145301,2023-05
2023-05-18,Hooghalen,Drenthe,Pony('s),1.0,,,,1,wolf,GW3151m,Nee,,€ 588.67,52.9207884,6.5416331,2023-05
2023-05-16,Elp,Drenthe,Kalf,1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 300.00,52.8820781,6.6432482,2023-05
2023-05-15,Ansen,Drenthe,Scha(a)p(en),1.0,0.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 130.03,52.7826906,6.3335645,2023-05
2023-05-15,Ruinen,Drenthe,Scha(a)p(en),1.0,,,,1,vermoedelijk wolf,onbekend,Nee,,€ 196.23,52.7878608,6.380415464145301,2023-05
2023-05-13,Ruinerwold,Drenthe,Scha(a)p(en),6.0,0.0,0.0,1.0,7,wolf,GW3152m?,Nee,,"€ 2,463.69",52.7216745,6.2459797,2023-05
2023-05-12,Someren,Noord-Brabant,Scha(a)p(en),1.0,,,,1,wolf,GW1625m,Nee,,€ 230.03,51.38632235,5.688884477579495,2023-05
2023-05-12,Hooghalen,Drenthe,Scha(a)p(en),9.0,6.0,,,9,wolf,GW3151m,Nee,,"€ 5,005.44",52.9207884,6.5416331,2023-05
2023-05-08,Donderen,Drenthe,Scha(a)p(en),5.0,0.0,0.0,0.0,5,wolf,onbekend,Nee,,€ 687.96,53.0960498,6.5457518,2023-05
2023-05-07,Orvelte,Drenthe,Kalf,0.0,0.0,0.0,1.0,1,wolf,GW3250m,Nee,,"€ 1,154.76",52.8431902,6.6588981,2023-05
2023-05-07,Someren,Noord-Brabant,Schotse Hooglander (kalf),1.0,,,,1,wolf,onbekend,Nee,,€ 481.42,51.38632235,5.688884477579495,2023-05
2023-04-29,Bronneger,Drenthe,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2864m,Nee,,€ 913.61,52.9448924,6.809605638795507,2023-04
2023-04-28,Opheusden,Gelderland,Scha(a)p(en),5.0,0.0,0.0,0.0,5,wolf,GW3237m,Nee,,€ 957.23,51.9260391,5.6374111,2023-04
2023-04-28,Bovensmilde,Drenthe,Scha(a)p(en),3.0,1.0,0.0,4.0,7,wolf,GW3151m,Nee,,"€ 1,852.02",52.9760223,6.4814495,2023-04
2023-04-27,Wapse,Drenthe,Pink,0.0,0.0,0.0,1.0,1,wolf,onbekend,Nee,,"€ 1,786.34",52.8592652,6.2669921,2023-04
2023-04-27,Orvelte,Drenthe,Scha(a)p(en),1.0,0.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 230.03,52.8431902,6.6588981,2023-04
2023-04-25,Laren,Gelderland,Scha(a)p(en),0.0,0.0,0.0,1.0,1,wolf,GW3240m,Nee,,€ 383.38,52.24253135,5.216243996233833,2023-04
2023-04-23,Ysselsteyn,Limburg,Scha(a)p(en),5.0,0.0,0.0,0.0,5,wolf,GW2935m,Nee,,"€ 1,586.46",51.4899045,5.8961579,2023-04
2023-04-23,Orvelte,Drenthe,Scha(a)p(en),4.0,0.0,0.0,1.0,5,wolf,GW2864m,Nee,,"€ 1,313.65",52.8431902,6.6588981,2023-04
2023-04-20,Balkbrug,Overijssel,Paard(en),0.0,1.0,0.0,0.0,0,vermoedelijk wolf,onbekend,Nee,,"€ 1,222.51",52.5994353,6.3929761,2023-04
2023-04-20,Grolloo,Drenthe,Scha(a)p(en),2.0,3.0,,,2,wolf,GW2864m,"Ja, maar",Paaltje was gebroken,"€ 1,238.51",52.936205,6.6727367,2023-04
2023-04-20,Lieren,Gelderland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2540f,Nee,,€ 227.08,52.1618915,5.9877177,2023-04
2023-04-19,Beekbergen,Gelderland,Scha(a)p(en),1.0,0.0,1.0,0.0,1,wolf,GW2540f,Nee,,€ 363.33,52.1592697,5.9637625,2023-04
2023-04-17,Odoorn,Drenthe,Scha(a)p(en),0.0,0.0,0.0,1.0,1,wolf,GW2864m,Nee,,€ 130.03,52.8516104,6.84635,2023-04
2023-04-16,Wapserveen,Drenthe,Pony('s),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 398.63,52.8252174,6.2158906,2023-04
2023-04-06,Pannerden,Gelderland,Kalf,1.0,0.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 100.00,51.8905258,6.0367585,2023-04
2023-04-06,Appelscha,Fryslân,Scha(a)p(en),3.0,0.0,0.0,1.0,4,wolf,GW3151m; GW2090f,Nee,,"€ 1,145.95",52.9524178,6.3441136,2023-04
2023-04-05,Hattem,Gelderland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 574.07,52.4767117,6.061913261141655,2023-04
2023-04-04,Hellendoorn,Overijssel,Scha(a)p(en),1.0,2.0,0.0,0.0,1,wolf,GW3243f,Nee,,€ 359.97,52.39046275,6.451511548705841,2023-04
2023-04-01,Geesteren,Overijssel,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW3243f,Nee,,€ 463.18,52.1392401,6.5255713,2023-04
2023-04-01,Geesteren,Overijssel,Scha(a)p(en),3.0,0.0,0.0,4.0,7,wolf,onbekend,Nee,,"€ 1,634.75",52.1392401,6.5255713,2023-04
2023-03-28,Maarheeze,Noord-Brabant,Scha(a)p(en),2.0,1.0,0.0,0.0,2,wolf,GW1625m,"Ja, maar",Dieren waren uitgebroken,€ 333.63,51.3121159,5.6158604,2023-03
2023-03-27,Ruurlo,Gelderland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2807m,Nee,,€ 254.33,52.087683,6.4493595,2023-03
2023-03-24,Wolfheze,Gelderland,Scha(a)p(en),15.0,0.0,0.0,3.0,18,wolf,GW2435m,Nee,,"€ 5,059.04",52.0056717,5.7923944,2023-03
2023-03-20,Lunteren,Gelderland,Scha(a)p(en),7.0,1.0,0.0,1.0,8,wolf,GW2435m,Nee,,"€ 2,101.50",52.0864617,5.6190737,2023-03
2023-03-17,Dwingeloo,Drenthe,Scha(a)p(en),7.0,1.0,,2.0,9,wolf,onbekend,Nee,,"€ 2,838.46",52.8333073,6.3669053,2023-03
2023-03-16,Baexem,Limburg,Scha(a)p(en),3.0,0.0,0.0,0.0,3,wolf,GW2807m,Nee,,€ 753.63,51.2261401,5.8831207,2023-03
2023-03-15,Schoonebeek,Drenthe,Scha(a)p(en),3.0,0.0,0.0,0.0,3,wolf,GW3242f,Nee,,€ 673.63,52.6642696,6.8847692,2023-03
2023-03-15,Langedijke,Fryslân,Scha(a)p(en),5.0,0.0,1.0,11.0,16,wolf,GW3151m; GW2090f?,Nee,,"€ 2,451.09",52.9637274,6.2793695,2023-03
2023-03-12,Wapserveen,Drenthe,Scha(a)p(en),2.0,0.0,0.0,1.0,3,wolf,GW3151m,Nee,,€ 747.01,52.8252174,6.2158906,2023-03
2023-03-11,Wapserveen,Drenthe,Pony('s),1.0,0.0,0.0,0.0,1,wolf,GW3151m; GW2397m,Nee,,€ 425.17,52.8252174,6.2158906,2023-03
2023-03-10,Nederweert,Limburg,Damhert(en),2.0,0.0,1.0,0.0,2,wolf,onbekend,Nee,,€ 857.09,51.2918913,5.74814642346813,2023-03
2023-03-09,Appelscha,Fryslân,Scha(a)p(en),4.0,0.0,0.0,1.0,5,wolf,GW2090f,Nee,,"€ 1,037.92",52.9524178,6.3441136,2023-03
2023-03-07,Vledder,Drenthe,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW3152m,Nee,,€ 297.94,52.8574791,6.2101824,2023-03
2023-03-06,Klarenbeek,Gelderland,Scha(a)p(en),3.0,0.0,0.0,0.0,3,wolf,GW2540f,Nee,,€ 858.19,52.17158905,6.083926864345637,2023-03
2023-03-05,Makkinga,Fryslân,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW3151m,Nee,,€ 280.03,52.9805873,6.2173595,2023-03
2023-03-05,Doldersum,Drenthe,Scha(a)p(en),1.0,1.0,0.0,0.0,1,wolf,GW3152m,Nee,,€ 414.42,52.8853046,6.2459153,2023-03
2023-03-05,Nijeberkoop,Fryslân,Scha(a)p(en),3.0,0.0,1.0,5.0,8,wolf,GW2090f,Nee,,"€ 2,412.14",52.9588643,6.1904235,2023-03
2023-03-04,Lieren,Gelderland,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,GW2540f,Nee,,€ 338.26,52.1618915,5.9877177,2023-03
2023-03-03,Nijeberkoop,Fryslân,Scha(a)p(en),2.0,0.0,0.0,1.0,3,wolf,GW3151m; GW2397m?,Nee,,€ 926.54,52.9588643,6.1904235,2023-03
2023-03-01,Nederweert,Limburg,Scha(a)p(en),2.0,3.0,0.0,2.0,4,wolf,GW1625m,Nee,,€ 525.67,51.2918913,5.74814642346813,2023-03
2023-03-01,Jubbega,Fryslân,Scha(a)p(en),1.0,0.0,0.0,1.0,2,wolf,GW3152m,Nee,,€ 673.92,53.0033704,6.1220155,2023-03
2023-03-01,Haaksbergen,Overijssel,Scha(a)p(en),3.0,0.0,0.0,1.0,4,wolf,GW2936f,Nee,,€ 841.64,52.16212075,6.775353827101859,2023-03
2023-02-28,Jubbega,Fryslân,Scha(a)p(en),2.0,2.0,0.0,0.0,2,wolf,GW3152m?,Nee,,€ 775.24,53.0033704,6.1220155,2023-02
2023-02-28,Dwingeloo,Drenthe,Scha(a)p(en),15.0,1.0,0.0,0.0,15,wolf,GW3151m,Nee,,"€ 3,683.46",52.8333073,6.3669053,2023-02
2023-02-26,Eibergen,Gelderland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2936f,Nee,,€ 297.93,52.1032685,6.6511683,2023-02
2023-02-23,Wapserveen,Drenthe,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW3152m,Nee,,€ 295.26,52.8252174,6.2158906,2023-02
2023-02-22,Wapse,Drenthe,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,GW3152m,"Ja, maar",Raster was op een plek kapot,€ 540.06,52.8592652,6.2669921,2023-02
2023-02-22,Gastel,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 254.34,51.2851283,5.5562736,2023-02
2023-02-20,Dwingeloo,Drenthe,Scha(a)p(en),9.0,3.0,0.0,2.0,11,wolf,GW2090f,Nee,,"€ 2,041.26",52.8333073,6.3669053,2023-02
2023-02-17,Boijl,Fryslân,Shetland Pony,1.0,1.0,0.0,0.0,1,wolf,GW3152m,Nee,,"€ 2,877.67",52.9095907,6.1999729,2023-02
2023-02-15,Nederweert,Limburg,Damhert(en),1.0,0.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 332.66,51.2918913,5.74814642346813,2023-02
2023-02-15,Emst,Gelderland,Scha(a)p(en),3.0,0.0,0.0,0.0,3,wolf,GW2540f,Nee,,€ 781.86,52.3182269,5.9759134,2023-02
2023-02-13,Lierop,Noord-Brabant,Scha(a)p(en),4.0,0.0,0.0,1.0,5,vermoedelijk wolf,onbekend,"Ja, maar",Stroomdraad aan binnenkant raster,"€ 1,552.72",51.4193964,5.6813387,2023-02
2023-02-13,Lierop,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,1.0,2,wolf,GW1625m,"Ja, maar",Stroomdraad aan binnenkant raster,"€ 2,764.44",51.4193964,5.6813387,2023-02
2023-02-13,Langedijke,Fryslân,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW3152m,Nee,,€ 270.03,52.9637274,6.2793695,2023-02
2023-02-13,Langedijke,Fryslân,Scha(a)p(en),3.0,3.0,0.0,10.0,13,wolf,GW3152m; GW2090f?,Nee,,"€ 2,889.04",52.9637274,6.2793695,2023-02
2023-02-11,Esbeek,Noord-Brabant,Scha(a)p(en),4.0,1.0,1.0,0.0,4,wolf,GW3236f,Nee,,"€ 1,305.43",51.4618953,5.1371625,2023-02
2023-02-10,Doldersum,Drenthe,Scha(a)p(en),2.0,0.0,0.0,2.0,4,wolf,GW3151m,"Ja, maar",De paaltjes staan vaak te ver uit elkaar (15-20 m),"€ 1,414.87",52.8853046,6.2459153,2023-02
2023-02-09,Beekbergen,Gelderland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 199.83,52.1592697,5.9637625,2023-02
2023-02-09,Kallenkote,Overijssel,Scha(a)p(en),6.0,2.0,0.0,4.0,10,wolf,GW3152m,Nee,,"€ 2,378.87",52.7965731,6.1740658,2023-02
2023-02-08,Nederweert,Limburg,Damhert(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 507.66,51.2918913,5.74814642346813,2023-02
2023-02-06,Nederweert,Limburg,Damhert(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 582.66,51.2918913,5.74814642346813,2023-02
2023-02-06,Appelscha,Fryslân,Koe(ien),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,"€ 2,750.00",52.9524178,6.3441136,2023-02
2023-02-02,Lierop,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 210.03,51.4193964,5.6813387,2023-02
2023-02-01,Nederweert,Limburg,Damhert(en),3.0,0.0,0.0,0.0,3,wolf,GW1625m,Nee,,€ 941.52,51.2918913,5.74814642346813,2023-02
2023-02-01,Someren,Noord-Brabant,Scha(a)p(en),5.0,2.0,0.0,0.0,5,wolf,GW1625m,Nee,,"€ 2,722.15",51.38632235,5.688884477579495,2023-02
2023-02-01,Appelscha,Fryslân,Scha(a)p(en),6.0,0.0,7.0,4.0,10,wolf,GW2090f,Nee,,"€ 3,966.46",52.9524178,6.3441136,2023-02
2023-01-31,Appelscha,Fryslân,Scha(a)p(en),0.0,1.0,0.0,0.0,0,wolf,GW3151m,Nee,,,52.9524178,6.3441136,2023-01
2023-01-30,Veenhuizen,Drenthe,Scha(a)p(en),2.0,0.0,0.0,1.0,3,wolf,GW2397m,Nee,,€ 674.40,53.0332173,6.3963672,2023-01
2023-01-30,Makkinga,Fryslân,Scha(a)p(en),0.0,0.0,0.0,4.0,4,wolf,GW3152m,Nee,,"€ 1,279.51",52.9805873,6.2173595,2023-01
2023-01-29,Zandhuizen,Fryslân,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW3152m,Nee,,€ 210.03,52.9108132,6.1529275,2023-01
2023-01-29,Appelscha,Fryslân,Scha(a)p(en),8.0,5.0,5.0,20.0,28,wolf,GW2090f,Nee,,"€ 7,761.30",52.9524178,6.3441136,2023-01
2023-01-25,Wapserveen,Drenthe,Scha(a)p(en),4.0,1.0,0.0,7.0,11,wolf,onbekend,Nee,,"€ 2,115.55",52.8252174,6.2158906,2023-01
2023-01-25,Boijl,Fryslân,Scha(a)p(en),7.0,4.0,0.0,3.0,10,wolf,GW3151m,Nee,,"€ 2,542.12",52.9095907,6.1999729,2023-01
2023-01-24,Kallenkote,Overijssel,Scha(a)p(en),3.0,9.0,0.0,6.0,9,wolf,GW3152m,Nee,,"€ 2,351.29",52.7965731,6.1740658,2023-01
2023-01-24,Schuinesloot,Overijssel,Scha(a)p(en),0.0,0.0,0.0,1.0,1,vermoedelijk wolf,onbekend,Nee,,€ 373.43,52.6446874,6.5533434,2023-01
2023-01-22,Langelo,Drenthe,Scha(a)p(en),1.0,0.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 270.13,53.0918625,6.4464547,2023-01
2023-01-21,Appelscha,Fryslân,Scha(a)p(en),5.0,1.0,5.0,1.0,6,wolf,GW3151m,Nee,,"€ 2,705.39",52.9524178,6.3441136,2023-01
2023-01-21,Vledder,Drenthe,Scha(a)p(en),5.0,1.0,0.0,1.0,6,wolf,GW3151m,"Ja, maar",Op vier plekken was de onderste draad te hoog (30 cm),"€ 1,654.86",52.8574791,6.2101824,2023-01
2023-01-21,Epe,Gelderland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2540f,"Ja, maar","Maaiveld niet vlak, onderste draad op enkele plaatsen te hoog (30 cm)",€ 296.83,52.3270371,5.963194502074892,2023-01
2023-01-20,Vledder,Drenthe,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW3151m,Nee,,€ 270.03,52.8574791,6.2101824,2023-01
2023-01-19,Nijensleek,Drenthe,Scha(a)p(en),4.0,0.0,2.0,11.0,15,wolf,GW3151m,Nee,,"€ 3,153.31",52.8369612,6.1671817,2023-01
2023-01-19,Roswinkel,Drenthe,Scha(a)p(en),1.0,0.0,0.0,1.0,2,wolf,onbekend,Nee,,"€ 1,083.11",52.8372932,7.0384353,2023-01
2023-01-16,Grolloo,Drenthe,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,GW2864m,Nee,,€ 829.87,52.936205,6.6727367,2023-01
2023-01-16,Dwingeloo,Drenthe,Scha(a)p(en),13.0,0.0,0.0,0.0,13,wolf,onbekend,Nee,,"€ 3,171.63",52.8333073,6.3669053,2023-01
2023-01-16,Beilen,Drenthe,Scha(a)p(en),1.0,4.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 698.42,52.8610999,6.5124319,2023-01
2023-01-15,Boijl,Fryslân,Scha(a)p(en),11.0,0.0,0.0,5.0,16,wolf,onbekend,Nee,,"€ 4,357.94",52.9095907,6.1999729,2023-01
2023-01-14,Wapserveen,Drenthe,Scha(a)p(en),6.0,0.0,0.0,1.0,7,wolf,onbekend,Nee,,"€ 3,382.50",52.8252174,6.2158906,2023-01
2023-01-14,Someren,Noord-Brabant,Scha(a)p(en),5.0,0.0,0.0,1.0,6,wolf,GW1625m,Nee,,"€ 1,864.33",51.38632235,5.688884477579495,2023-01
2023-01-12,Meerssen,Limburg,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,GW2807m,Nee,,€ 331.83,50.90470915,5.735207828646779,2023-01
2023-01-11,Amerongen,Utrecht,Scha(a)p(en),0.0,1.0,0.0,1.0,1,wolf,GW2905m,Nee,,€ 532.62,52.000487,5.4600535,2023-01
2023-01-11,Nuth,Limburg,Scha(a)p(en),3.0,0.0,0.0,0.0,3,wolf,GW2807m,Nee,,€ 663.63,50.9171887,5.8838254,2023-01
2023-01-11,Klarenbeek,Gelderland,Scha(a)p(en),1.0,1.0,0.0,0.0,1,wolf,GW2540f,Nee,,€ 400.94,52.17158905,6.083926864345637,2023-01
2023-01-10,Deurze,Drenthe,Scha(a)p(en),2.0,2.0,0.0,1.0,3,wolf,onbekend,Nee,,"€ 1,603.79",52.9782974,6.6029983644362735,2023-01
2023-01-09,Boijl,Fryslân,Scha(a)p(en),3.0,0.0,0.0,0.0,3,wolf,GW2090f,Nee,,€ 693.63,52.9095907,6.1999729,2023-01
2023-01-09,Amen,Drenthe,Scha(a)p(en),6.0,2.0,1.0,2.0,8,wolf,onbekend,Nee,,"€ 2,412.36",52.93331795,6.598514489095756,2023-01
2023-01-06,Nederweert,Limburg,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 270.03,51.2918913,5.74814642346813,2023-01
2023-01-06,Klarenbeek,Gelderland,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,GW2540f,Nee,,€ 538.51,52.17158905,6.083926864345637,2023-01
2023-01-05,Nederweert,Limburg,Scha(a)p(en),3.0,0.0,0.0,0.0,3,wolf,GW1625m,Nee,,€ 493.63,51.2918913,5.74814642346813,2023-01
2023-01-05,Klarenbeek,Gelderland,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,GW2540f,Nee,,€ 481.83,52.17158905,6.083926864345637,2023-01
2023-01-04,Niebert,Groningen,Scha(a)p(en),1.0,0.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 270.03,53.1607509,6.3260329,2023-01
2023-01-04,Klarenbeek,Gelderland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2540f,Nee,,€ 267.92,52.17158905,6.083926864345637,2023-01
2022-12-31,Maarheeze,Noord-Brabant,Scha(a)p(en),3.0,0.0,0.0,0.0,3,wolf,GW1625m,Nee,,€ 934.43,51.3121159,5.6158604,2022-12
2022-12-31,Oosterwolde,Fryslân,Scha(a)p(en),2.0,2.0,0.0,0.0,2,wolf,"GW2090f, GW2397m",Nee,,€ 511.02,52.9892251,6.2908202,2022-12
2022-12-28,Elsloo,Fryslân,Scha(a)p(en),1.0,0.0,0.0,1.0,2,wolf,onbekend,Nee,,€ 394.63,50.9503183,5.7711166,2022-12
2022-12-28,Makkinga,Fryslân,Scha(a)p(en),3.0,0.0,0.0,5.0,8,wolf,GW2090f,Nee,,"€ 2,283.60",52.9805873,6.2173595,2022-12
2022-12-27,Wellerlooi,Limburg,Scha(a)p(en),24.0,17.0,0.0,6.0,30,wolf,GW2667m,Nee,,"€ 6,829.01",51.5354124,6.1388583,2022-12
2022-12-27,Someren,Noord-Brabant,Scha(a)p(en),5.0,0.0,0.0,0.0,5,wolf,GW1625m,Nee,,"€ 1,347.20",51.38632235,5.688884477579495,2022-12
2022-12-26,Someren,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 267.92,51.38632235,5.688884477579495,2022-12
2022-12-26,Eeserveen,Drenthe,Scha(a)p(en),1.0,1.0,0.0,0.0,1,wolf,GW2864m,Nee,,€ 267.92,52.8766648,6.784304473347159,2022-12
2022-12-26,Arnhem,Gelderland,Pony('s),1.0,0.0,0.0,0.0,1,wolf,GW2435m,Nee,,€ 421.45,51.984257,5.9108573,2022-12
2022-12-25,Appelscha,Fryslân,Scha(a)p(en),1.0,1.0,0.0,2.0,3,wolf,GW2397m,Nee,,€ 762.80,52.9524178,6.3441136,2022-12
2022-12-24,Siebengewald,Limburg,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,onbekend,Nee,,€ 757.53,51.6494766,6.1065773,2022-12
2022-12-24,Maarheeze,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 267.92,51.3121159,5.6158604,2022-12
2022-12-23,Grolloo,Drenthe,Scha(a)p(en),0.0,1.0,0.0,1.0,1,wolf,GW2864m,Nee,,€ 677.82,52.936205,6.6727367,2022-12
2022-12-22,Bergharen,Gelderland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 258.03,51.8507873,5.6656081,2022-12
2022-12-22,Haren,Groningen,Scha(a)p(en),1.0,2.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 227.92,52.7905619,7.2400267,2022-12
2022-12-20,Schoonloo,Drenthe,Scha(a)p(en),1.0,0.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 233.78,52.9053531,6.7016543,2022-12
2022-12-20,Zwiggelte,Drenthe,Scha(a)p(en),2.0,0.0,0.0,1.0,3,wolf,GW2864m,Nee,,"€ 1,000.42",52.8735,6.58768,2022-12
2022-12-19,Maarheeze,Noord-Brabant,Scha(a)p(en),3.0,1.0,0.0,0.0,3,wolf,GW1625m,Nee,,€ 634.12,51.3121159,5.6158604,2022-12
2022-12-19,Zwiggelte,Drenthe,Scha(a)p(en),2.0,0.0,2.0,2.0,4,wolf,GW2864m,Nee,,"€ 2,199.14",52.8735,6.58768,2022-12
2022-12-17,Haalderen,Gelderland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2667m,Nee,,€ 158.78,51.8864729,5.9265463,2022-12
2022-12-17,Arnhem,Gelderland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2540f,Nee,,€ 468.80,51.984257,5.9108573,2022-12
2022-12-16,Appelscha,Fryslân,Scha(a)p(en),1.0,0.0,0.0,3.0,4,wolf,"GW2090f, GW2397m",Nee,,"€ 1,170.23",52.9524178,6.3441136,2022-12
2022-12-14,Heeze,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 77.92,51.3832098,5.5715902,2022-12
2022-12-14,Arnhem,Gelderland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 108.78,51.984257,5.9108573,2022-12
2022-12-13,Groningen,Groningen,Scha(a)p(en),1.0,0.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 177.92,53.2190652,6.5680077,2022-12
2022-12-11,Overschild,Groningen,Scha(a)p(en),1.0,0.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 177.92,53.2820672,6.7849065,2022-12
2022-12-10,Amen,Drenthe,Scha(a)p(en),1.0,1.0,0.0,2.0,3,wolf,GW2864m,Nee,,€ 877.70,52.93331795,6.598514489095756,2022-12
