year_month,latitude,longitude,slachtoffers_per_maand,cumulative_slachtoffers,animation_month
2018-03,52.6156731,6.1861398,1,1,2022-03
2018-03,52.62233,6.49682,1,1,2022-03
2018-03,52.6368387,6.208129727382328,3,3,2022-03
2018-03,52.6685225,6.5008322,1,1,2022-03
2018-03,52.7274317,6.6768343,2,2,2022-03
2018-03,52.7755373,6.7475163,10,10,2022-03
2018-03,52.9459295,7.1505197,1,1,2022-03
2018-03,53.1110132,6.4331278,5,5,2022-03
2018-03,53.2607348,6.5918683,5,5,2022-03
2018-04,52.087683,6.4493595,3,3,2022-03
2018-04,52.2347139,6.4949852,3,3,2022-03
2018-04,52.9095907,6.1999729,2,2,2022-03
2018-05,52.8735,6.58768,2,2,2022-03
2018-05,52.9683902,5.9739434,7,7,2022-03
2018-05,52.9818571,6.006028,6,6,2022-03
2018-05,53.1442439,6.2647308,17,17,2022-03
2018-06,51.5266587,4.4466908,2,2,2022-03
2018-06,52.4589958,6.1736547,31,35,2022-03
2018-06,52.8717335,5.9300033,2,2,2022-03
2018-07,51.92963705,5.420000238944224,2,2,2022-03
2018-07,52.3451194,5.4580775473608565,2,2,2022-03
