Datum waarneming,Leefgebied of gemeente,Provincie,Type waarneming,Classificering,latitude,longitude
17-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
17-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
17-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
17-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
16-10-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
16-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
16-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
16-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
16-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
16-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
16-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
15-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
15-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
15-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
15-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
15-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
15-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
15-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
14-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
14-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
14-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
14-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
14-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
14-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
14-10-21,Noordenveld,Drenthe,Wolvenkeutel,C1,53.0945705,6.4209724500257455
13-10-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
13-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
13-10-21,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
13-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
12-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
12-10-21,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
12-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
12-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
12-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
12-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
12-10-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
11-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
11-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
11-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
11-10-21,Heerenveen,Fryslân,Wolf gezien,C1,52.998474200000004,5.923148795038062
10-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
10-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
10-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
9-10-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
9-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
9-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
9-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
9-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
9-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
8-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
8-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
8-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
8-10-21,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
8-10-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
5-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
5-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
4-10-21,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
4-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
1-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
1-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
1-10-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
1-10-21,Barneveld,Gelderland,Overig,C1,52.17150665,5.645439249954029
30-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
30-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
30-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
30-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
30-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
30-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
30-09-21,Rheden,Gelderland,Wolf gezien,C1,52.03136695,6.060504296329905
29-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
29-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
29-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
28-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
28-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
28-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
28-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
28-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
28-09-21,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
28-09-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
27-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
25-09-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
25-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
25-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
25-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
25-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
25-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
25-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
25-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
25-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
25-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
25-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
25-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
25-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
24-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
24-09-21,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
23-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
23-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
23-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
23-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
23-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
22-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
21-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
21-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
21-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
21-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
21-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
21-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
21-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
21-09-21,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
20-09-21,De Groote Heide,Noord-Brabant,Wolvenkeutel,C2,51.4189605,5.600011
19-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
19-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
19-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
18-09-21,De Groote Heide,Noord-Brabant,Wolf gezien,C1,51.4189605,5.600011
18-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
18-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
18-09-21,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
17-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
17-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
17-09-21,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
16-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
16-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
16-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
16-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
16-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
15-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
15-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
15-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
15-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
15-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
15-09-21,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
14-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
14-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
14-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
14-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
12-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
11-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
11-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
11-09-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
10-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
8-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
8-09-21,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
7-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
7-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
7-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
7-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
7-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
7-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
7-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
5-09-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
5-09-21,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
5-09-21,Westerveld,Drenthe,Wolf gezien,C1,52.828469850000005,6.311221629926694
4-09-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
4-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
4-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
4-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
4-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
4-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
4-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
2-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
2-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
2-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
2-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
2-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
2-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
2-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
2-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
2-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
2-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
1-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
1-09-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
31-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
31-08-21,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
31-08-21,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
30-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
30-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
29-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
29-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
29-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
29-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
29-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
29-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
29-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
29-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
29-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
28-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
27-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
26-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
26-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
25-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
25-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
25-08-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
25-08-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
24-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
24-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
23-08-21,De Groote Heide,Noord-Brabant,Wolvenkeutel,C2,51.4189605,5.600011
23-08-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
21-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
21-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
21-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
21-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
20-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
20-08-21,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
19-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
18-08-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
18-08-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
18-08-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
18-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
17-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
17-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
17-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
17-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
17-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
17-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
17-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
17-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
16-08-21,De Groote Heide,Noord-Brabant,Wolvenkeutel,C2,51.4189605,5.600011
13-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
12-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
11-08-21,De Groote Heide,Limburg,Wolf gezien,C1,51.4189605,5.600011
11-08-21,De Groote Heide,Limburg,Wolf gezien,C1,51.4189605,5.600011
11-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
11-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
11-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
10-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
10-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
9-08-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
9-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
8-08-21,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
6-08-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
6-08-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
6-08-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
6-08-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
6-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
6-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
6-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
6-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
5-08-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
4-08-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
4-08-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
3-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-08-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
31-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
31-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
31-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
29-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
28-07-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
27-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
27-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
27-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
27-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
27-07-21,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
24-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
24-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
24-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
24-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
24-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
24-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
24-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
24-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
23-07-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
23-07-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
23-07-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
23-07-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
23-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
23-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
23-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
23-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
22-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
22-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
21-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
21-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
21-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
21-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
21-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
21-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
21-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
21-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
20-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
20-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
20-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
17-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
16-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
16-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
16-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
16-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
16-07-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
12-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
11-07-21,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
11-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
11-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
11-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
11-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
11-07-21,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
